workerid,proliferate.condition,color,expressions,modal,order,percentage_blue,rating,sentence,error
187,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,97,0.04000000000000003,It's possible that you'll get an orange one,
187,might-possible-could,orange,might-possible-probably,might,probably-possible-might,97,0,You might get an orange one,
187,might-possible-could,orange,might-possible-probably,other,probably-possible-might,97,0.96,something else,
187,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,40,0,You'll probably get a blue one,
187,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,40,0.56,It's possible that you'll get a blue one,
187,might-possible-could,blue,might-possible-probably,might,probably-possible-might,40,0.43999999999999995,You might get a blue one,
187,might-possible-could,blue,might-possible-probably,other,probably-possible-might,40,0,something else,
187,might-possible-could,orange,might-possible-probably,might,might-possible-probably,7,0.11999999999999988,You might get an orange one,
187,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,7,0,It's possible that you'll get an orange one,
187,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,7,0.88,You'll probably get an orange one,
187,might-possible-could,orange,might-possible-probably,other,might-possible-probably,7,0,something else,
187,might-possible-could,blue,might-possible-probably,might,might-probably-possible,0,0,You might get a blue one,
187,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,0,0,You'll probably get a blue one,
187,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,0,0,It's possible that you'll get a blue one,
187,might-possible-could,blue,might-possible-probably,other,might-probably-possible,0,1,something else,
187,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,25,0,It's possible that you'll get an orange one,
187,might-possible-could,orange,might-possible-probably,might,possible-might-probably,25,0.30000000000000004,You might get an orange one,
187,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,25,0.7,You'll probably get an orange one,
187,might-possible-could,orange,might-possible-probably,other,possible-might-probably,25,0,something else,
187,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,25,0.63,It's possible that you'll get a blue one,
187,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,25,0,You'll probably get a blue one,
187,might-possible-could,blue,might-possible-probably,might,possible-probably-might,25,0.3699999999999999,You might get a blue one,
187,might-possible-could,blue,might-possible-probably,other,possible-probably-might,25,0,something else,
187,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,100,0,You'll probably get an orange one,
187,might-possible-could,orange,might-possible-probably,might,probably-might-possible,100,0,You might get an orange one,
187,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,100,0,It's possible that you'll get an orange one,
187,might-possible-could,orange,might-possible-probably,other,probably-might-possible,100,1,something else,
187,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,7,0,You'll probably get a blue one,
187,might-possible-could,blue,might-possible-probably,might,probably-might-possible,7,0,You might get a blue one,
187,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,7,0.09999999999999988,It's possible that you'll get a blue one,
187,might-possible-could,blue,might-possible-probably,other,probably-might-possible,7,0.9,something else,
187,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,60,0.31000000000000005,It's possible that you'll get an orange one,
187,might-possible-could,orange,might-possible-probably,might,possible-might-probably,60,0.69,You might get an orange one,
187,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,60,0,You'll probably get an orange one,
187,might-possible-could,orange,might-possible-probably,other,possible-might-probably,60,0,something else,
187,might-possible-could,orange,might-possible-probably,might,might-probably-possible,10,0.20000000000000007,You might get an orange one,
187,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,10,0.8,You'll probably get an orange one,
187,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,10,0,It's possible that you'll get an orange one,
187,might-possible-could,orange,might-possible-probably,other,might-probably-possible,10,0,something else,
187,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,94,0.89,You'll probably get a blue one,
187,might-possible-could,blue,might-possible-probably,might,probably-might-possible,94,0.1100000000000001,You might get a blue one,
187,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,94,0,It's possible that you'll get a blue one,
187,might-possible-could,blue,might-possible-probably,other,probably-might-possible,94,0,something else,
187,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,60,0.61,It's possible that you'll get a blue one,
187,might-possible-could,blue,might-possible-probably,might,possible-might-probably,60,0.3899999999999999,You might get a blue one,
187,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,60,0,You'll probably get a blue one,
187,might-possible-could,blue,might-possible-probably,other,possible-might-probably,60,0,something else,
187,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,4,0,It's possible that you'll get an orange one,
187,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,4,1,You'll probably get an orange one,
187,might-possible-could,orange,might-possible-probably,might,possible-probably-might,4,0,You might get an orange one,
187,might-possible-could,orange,might-possible-probably,other,possible-probably-might,4,0,something else,
187,might-possible-could,orange,might-possible-probably,might,might-probably-possible,0,0,You might get an orange one,
187,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,0,1,You'll probably get an orange one,
187,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,0,0,It's possible that you'll get an orange one,
187,might-possible-could,orange,might-possible-probably,other,might-probably-possible,0,0,something else,
187,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,50,0,You'll probably get a blue one,
187,might-possible-could,blue,might-possible-probably,might,probably-might-possible,50,0.77,You might get a blue one,
187,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,50,0.23,It's possible that you'll get a blue one,
187,might-possible-could,blue,might-possible-probably,other,probably-might-possible,50,0,something else,
187,might-possible-could,orange,might-possible-probably,might,might-possible-probably,40,0.3600000000000001,You might get an orange one,
187,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,40,0.07999999999999985,It's possible that you'll get an orange one,
187,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,40,0.56,You'll probably get an orange one,
187,might-possible-could,orange,might-possible-probably,other,might-possible-probably,40,0,something else,
187,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,97,1,You'll probably get a blue one,
187,might-possible-could,blue,might-possible-probably,might,probably-might-possible,97,0,You might get a blue one,
187,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,97,0,It's possible that you'll get a blue one,
187,might-possible-could,blue,might-possible-probably,other,probably-might-possible,97,0,something else,
187,might-possible-could,blue,might-possible-probably,might,might-possible-probably,100,0,You might get a blue one,
187,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,100,0,It's possible that you'll get a blue one,
187,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,100,0.40000000000000013,You'll probably get a blue one,
187,might-possible-could,blue,might-possible-probably,other,might-possible-probably,100,0.6,something else,
172,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,90,0.06,You'll probably get a blue one,
172,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,90,0.06,It's possible that you'll get a blue one,
172,might-possible-could,blue,might-possible-probably,might,probably-possible-might,90,0.06,You might get a blue one,
172,might-possible-could,blue,might-possible-probably,other,probably-possible-might,90,0.8200000000000001,something else,
172,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,60,0.1,You'll probably get a blue one,
172,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,60,0.1,It's possible that you'll get a blue one,
172,might-possible-could,blue,might-possible-probably,might,probably-possible-might,60,0.1,You might get a blue one,
172,might-possible-could,blue,might-possible-probably,other,probably-possible-might,60,0.7,something else,
172,might-possible-could,orange,might-possible-probably,might,might-probably-possible,7,0.07,You might get an orange one,
172,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,7,0.16,You'll probably get an orange one,
172,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,7,0.19,It's possible that you'll get an orange one,
172,might-possible-could,orange,might-possible-probably,other,might-probably-possible,7,0.5800000000000001,something else,
172,might-possible-could,orange,might-possible-probably,might,might-probably-possible,90,0.19,You might get an orange one,
172,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,90,0.17,You'll probably get an orange one,
172,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,90,0.13,It's possible that you'll get an orange one,
172,might-possible-could,orange,might-possible-probably,other,might-probably-possible,90,0.51,something else,
172,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,4,0.23999999999999977,It's possible that you'll get a blue one,
172,might-possible-could,blue,might-possible-probably,might,possible-might-probably,4,0,You might get a blue one,
172,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,4,0,You'll probably get a blue one,
172,might-possible-could,blue,might-possible-probably,other,possible-might-probably,4,0.7600000000000002,something else,
172,might-possible-could,orange,might-possible-probably,might,might-probably-possible,75,0.06,You might get an orange one,
172,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,75,0.06,You'll probably get an orange one,
172,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,75,0.04,It's possible that you'll get an orange one,
172,might-possible-could,orange,might-possible-probably,other,might-probably-possible,75,0.8400000000000001,something else,
172,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,40,0.44,It's possible that you'll get a blue one,
172,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,40,0,You'll probably get a blue one,
172,might-possible-could,blue,might-possible-probably,might,possible-probably-might,40,0,You might get a blue one,
172,might-possible-could,blue,might-possible-probably,other,possible-probably-might,40,0.56,something else,
172,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,7,0.87,You'll probably get a blue one,
172,might-possible-could,blue,might-possible-probably,might,probably-might-possible,7,0,You might get a blue one,
172,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,7,0,It's possible that you'll get a blue one,
172,might-possible-could,blue,might-possible-probably,other,probably-might-possible,7,0.1299999999999999,something else,
172,might-possible-could,orange,might-possible-probably,might,might-possible-probably,94,0.91,You might get an orange one,
172,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,94,0,It's possible that you'll get an orange one,
172,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,94,0,You'll probably get an orange one,
172,might-possible-could,orange,might-possible-probably,other,might-possible-probably,94,0.08999999999999986,something else,
172,might-possible-could,orange,might-possible-probably,might,might-probably-possible,50,0.28,You might get an orange one,
172,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,50,0.17,You'll probably get an orange one,
172,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,50,0.22,It's possible that you'll get an orange one,
172,might-possible-could,orange,might-possible-probably,other,might-probably-possible,50,0.33000000000000007,something else,
172,might-possible-could,blue,might-possible-probably,might,might-possible-probably,100,1,You might get a blue one,
172,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,100,0,It's possible that you'll get a blue one,
172,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,100,0,You'll probably get a blue one,
172,might-possible-could,blue,might-possible-probably,other,might-possible-probably,100,0,something else,
172,might-possible-could,orange,might-possible-probably,might,might-possible-probably,0,1,You might get an orange one,
172,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,0,0,It's possible that you'll get an orange one,
172,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,0,0,You'll probably get an orange one,
172,might-possible-could,orange,might-possible-probably,other,might-possible-probably,0,0,something else,
172,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,97,0.05000000000000005,You'll probably get an orange one,
172,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,97,0,It's possible that you'll get an orange one,
172,might-possible-could,orange,might-possible-probably,might,probably-possible-might,97,0,You might get an orange one,
172,might-possible-could,orange,might-possible-probably,other,probably-possible-might,97,0.95,something else,
172,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,25,0.25,You'll probably get an orange one,
172,might-possible-could,orange,might-possible-probably,might,probably-might-possible,25,0,You might get an orange one,
172,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,25,0,It's possible that you'll get an orange one,
172,might-possible-could,orange,might-possible-probably,other,probably-might-possible,25,0.75,something else,
172,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,25,0.12,You'll probably get a blue one,
172,might-possible-could,blue,might-possible-probably,might,probably-might-possible,25,0,You might get a blue one,
172,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,25,0,It's possible that you'll get a blue one,
172,might-possible-could,blue,might-possible-probably,other,probably-might-possible,25,0.8799999999999999,something else,
172,might-possible-could,orange,might-possible-probably,might,might-possible-probably,60,0.5,You might get an orange one,
172,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,60,0,It's possible that you'll get an orange one,
172,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,60,0,You'll probably get an orange one,
172,might-possible-could,orange,might-possible-probably,other,might-possible-probably,60,0.5,something else,
172,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,40,0.13,You'll probably get an orange one,
172,might-possible-could,orange,might-possible-probably,might,probably-might-possible,40,0.04,You might get an orange one,
172,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,40,0,It's possible that you'll get an orange one,
172,might-possible-could,orange,might-possible-probably,other,probably-might-possible,40,0.8300000000000001,something else,
172,might-possible-could,orange,might-possible-probably,might,might-possible-probably,4,0.9,You might get an orange one,
172,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,4,0,It's possible that you'll get an orange one,
172,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,4,0,You'll probably get an orange one,
172,might-possible-could,orange,might-possible-probably,other,might-possible-probably,4,0.10000000000000007,something else,
172,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,10,0.07,It's possible that you'll get an orange one,
172,might-possible-could,orange,might-possible-probably,might,possible-might-probably,10,0,You might get an orange one,
172,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,10,0,You'll probably get an orange one,
172,might-possible-could,orange,might-possible-probably,other,possible-might-probably,10,0.93,something else,
172,might-possible-could,blue,might-possible-probably,might,might-probably-possible,50,0.51,You might get a blue one,
172,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,50,0,You'll probably get a blue one,
172,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,50,0,It's possible that you'll get a blue one,
172,might-possible-could,blue,might-possible-probably,other,might-probably-possible,50,0.49,something else,
172,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,0,0,You'll probably get a blue one,
172,might-possible-could,blue,might-possible-probably,might,probably-might-possible,0,0,You might get a blue one,
172,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,0,0,It's possible that you'll get a blue one,
172,might-possible-could,blue,might-possible-probably,other,probably-might-possible,0,1,something else,
172,might-possible-could,orange,might-possible-probably,might,might-possible-probably,100,0,You might get an orange one,
172,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,100,0,It's possible that you'll get an orange one,
172,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,100,0,You'll probably get an orange one,
172,might-possible-could,orange,might-possible-probably,other,might-possible-probably,100,1,something else,
172,might-possible-could,blue,might-possible-probably,might,might-possible-probably,94,0.23,You might get a blue one,
172,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,94,0,It's possible that you'll get a blue one,
172,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,94,0.77,You'll probably get a blue one,
172,might-possible-could,blue,might-possible-probably,other,might-possible-probably,94,0,something else,
172,might-possible-could,blue,might-possible-probably,might,might-probably-possible,75,0.81,You might get a blue one,
172,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,75,0,You'll probably get a blue one,
172,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,75,0,It's possible that you'll get a blue one,
172,might-possible-could,blue,might-possible-probably,other,might-probably-possible,75,0.18999999999999995,something else,
172,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,97,0.88,You'll probably get a blue one,
172,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,97,0,It's possible that you'll get a blue one,
172,might-possible-could,blue,might-possible-probably,might,probably-possible-might,97,0,You might get a blue one,
172,might-possible-could,blue,might-possible-probably,other,probably-possible-might,97,0.1200000000000001,something else,
172,might-possible-could,blue,might-possible-probably,might,might-probably-possible,10,0.2,You might get a blue one,
172,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,10,0,You'll probably get a blue one,
172,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,10,0,It's possible that you'll get a blue one,
172,might-possible-could,blue,might-possible-probably,other,might-probably-possible,10,0.8,something else,
183,might-possible-could,orange,might-possible-probably,might,might-possible-probably,60,0.71,You might get an orange one,
183,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,60,0.13,It's possible that you'll get an orange one,
183,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,60,0,You'll probably get an orange one,
183,might-possible-could,orange,might-possible-probably,other,might-possible-probably,60,0.16000000000000014,something else,
183,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,7,0.7,It's possible that you'll get an orange one,
183,might-possible-could,orange,might-possible-probably,might,possible-might-probably,7,0.14,You might get an orange one,
183,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,7,0,You'll probably get an orange one,
183,might-possible-could,orange,might-possible-probably,other,possible-might-probably,7,0.16000000000000014,something else,
183,might-possible-could,blue,might-possible-probably,might,might-possible-probably,94,0.2499999999999999,You might get a blue one,
183,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,94,0,It's possible that you'll get a blue one,
183,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,94,0.75,You'll probably get a blue one,
183,might-possible-could,blue,might-possible-probably,other,might-possible-probably,94,0,something else,
183,might-possible-could,orange,might-possible-probably,might,might-possible-probably,25,0.25,You might get an orange one,
183,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,25,0,It's possible that you'll get an orange one,
183,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,25,0.75,You'll probably get an orange one,
183,might-possible-could,orange,might-possible-probably,other,might-possible-probably,25,0,something else,
183,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,50,0.16999999999999993,It's possible that you'll get a blue one,
183,might-possible-could,blue,might-possible-probably,might,possible-might-probably,50,0.66,You might get a blue one,
183,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,50,0,You'll probably get a blue one,
183,might-possible-could,blue,might-possible-probably,other,possible-might-probably,50,0.17,something else,
183,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,7,0,You'll probably get a blue one,
183,might-possible-could,blue,might-possible-probably,might,probably-might-possible,7,0,You might get a blue one,
183,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,7,0.1,It's possible that you'll get a blue one,
183,might-possible-could,blue,might-possible-probably,other,probably-might-possible,7,0.8999999999999999,something else,
183,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,75,0,It's possible that you'll get a blue one,
183,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,75,0.76,You'll probably get a blue one,
183,might-possible-could,blue,might-possible-probably,might,possible-probably-might,75,0.24,You might get a blue one,
183,might-possible-could,blue,might-possible-probably,other,possible-probably-might,75,0,something else,
183,might-possible-could,orange,might-possible-probably,might,might-possible-probably,0,0,You might get an orange one,
183,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,0,0,It's possible that you'll get an orange one,
183,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,0,0,You'll probably get an orange one,
183,might-possible-could,orange,might-possible-probably,other,might-possible-probably,0,1,something else,
183,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,60,0.12,It's possible that you'll get a blue one,
183,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,60,0,You'll probably get a blue one,
183,might-possible-could,blue,might-possible-probably,might,possible-probably-might,60,0.73,You might get a blue one,
183,might-possible-could,blue,might-possible-probably,other,possible-probably-might,60,0.15000000000000002,something else,
183,might-possible-could,orange,might-possible-probably,might,might-possible-probably,94,0.06,You might get an orange one,
183,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,94,0,It's possible that you'll get an orange one,
183,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,94,0,You'll probably get an orange one,
183,might-possible-could,orange,might-possible-probably,other,might-possible-probably,94,0.94,something else,
183,might-possible-could,blue,might-possible-probably,might,might-probably-possible,90,0,You might get a blue one,
183,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,90,0,You'll probably get a blue one,
183,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,90,0,It's possible that you'll get a blue one,
183,might-possible-could,blue,might-possible-probably,other,might-probably-possible,90,1,something else,
183,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,100,0,It's possible that you'll get an orange one,
183,might-possible-could,orange,might-possible-probably,might,possible-might-probably,100,0,You might get an orange one,
183,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,100,0,You'll probably get an orange one,
183,might-possible-could,orange,might-possible-probably,other,possible-might-probably,100,1,something else,
183,might-possible-could,orange,might-possible-probably,might,might-probably-possible,90,0,You might get an orange one,
183,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,90,0,You'll probably get an orange one,
183,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,90,0,It's possible that you'll get an orange one,
183,might-possible-could,orange,might-possible-probably,other,might-probably-possible,90,1,something else,
183,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,40,0.04,You'll probably get an orange one,
183,might-possible-could,orange,might-possible-probably,might,probably-might-possible,40,0.71,You might get an orange one,
183,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,40,0,It's possible that you'll get an orange one,
183,might-possible-could,orange,might-possible-probably,other,probably-might-possible,40,0.25,something else,
183,might-possible-could,blue,might-possible-probably,might,might-possible-probably,4,0,You might get a blue one,
183,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,4,0,It's possible that you'll get a blue one,
183,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,4,0,You'll probably get a blue one,
183,might-possible-could,blue,might-possible-probably,other,might-possible-probably,4,1,something else,
183,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,40,0,You'll probably get a blue one,
183,might-possible-could,blue,might-possible-probably,might,probably-might-possible,40,0.5,You might get a blue one,
183,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,40,0,It's possible that you'll get a blue one,
183,might-possible-could,blue,might-possible-probably,other,probably-might-possible,40,0.5,something else,
183,might-possible-could,blue,might-possible-probably,might,might-probably-possible,0,0,You might get a blue one,
183,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,0,0,You'll probably get a blue one,
183,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,0,0,It's possible that you'll get a blue one,
183,might-possible-could,blue,might-possible-probably,other,might-probably-possible,0,1,something else,
183,might-possible-could,blue,might-possible-probably,might,might-probably-possible,10,0,You might get a blue one,
183,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,10,0,You'll probably get a blue one,
183,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,10,0,It's possible that you'll get a blue one,
183,might-possible-could,blue,might-possible-probably,other,might-probably-possible,10,1,something else,
183,might-possible-could,orange,might-possible-probably,might,might-probably-possible,10,0,You might get an orange one,
183,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,10,1,You'll probably get an orange one,
183,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,10,0,It's possible that you'll get an orange one,
183,might-possible-could,orange,might-possible-probably,other,might-probably-possible,10,0,something else,
183,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,97,1,You'll probably get a blue one,
183,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,97,0,It's possible that you'll get a blue one,
183,might-possible-could,blue,might-possible-probably,might,probably-possible-might,97,0,You might get a blue one,
183,might-possible-could,blue,might-possible-probably,other,probably-possible-might,97,0,something else,
183,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,75,0,It's possible that you'll get an orange one,
183,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,75,0,You'll probably get an orange one,
183,might-possible-could,orange,might-possible-probably,might,possible-probably-might,75,0.14,You might get an orange one,
183,might-possible-could,orange,might-possible-probably,other,possible-probably-might,75,0.8599999999999999,something else,
183,might-possible-could,orange,might-possible-probably,might,might-possible-probably,97,0,You might get an orange one,
183,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,97,0,It's possible that you'll get an orange one,
183,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,97,0,You'll probably get an orange one,
183,might-possible-could,orange,might-possible-probably,other,might-possible-probably,97,1,something else,
183,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,50,0,It's possible that you'll get an orange one,
183,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,50,0,You'll probably get an orange one,
183,might-possible-could,orange,might-possible-probably,might,possible-probably-might,50,0.51,You might get an orange one,
183,might-possible-could,orange,might-possible-probably,other,possible-probably-might,50,0.49,something else,
183,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,100,0,You'll probably get a blue one,
183,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,100,0,It's possible that you'll get a blue one,
183,might-possible-could,blue,might-possible-probably,might,probably-possible-might,100,0,You might get a blue one,
183,might-possible-could,blue,might-possible-probably,other,probably-possible-might,100,1,something else,
183,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,4,1,You'll probably get an orange one,
183,might-possible-could,orange,might-possible-probably,might,probably-might-possible,4,0,You might get an orange one,
183,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,4,0,It's possible that you'll get an orange one,
183,might-possible-could,orange,might-possible-probably,other,probably-might-possible,4,0,something else,
183,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,25,0,You'll probably get a blue one,
183,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,25,0,It's possible that you'll get a blue one,
183,might-possible-could,blue,might-possible-probably,might,probably-possible-might,25,0.09,You might get a blue one,
183,might-possible-could,blue,might-possible-probably,other,probably-possible-might,25,0.91,something else,
197,might-possible-could,blue,might-possible-probably,might,might-possible-probably,100,0,You might get a blue one,
197,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,100,0,It's possible that you'll get a blue one,
197,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,100,0,You'll probably get a blue one,
197,might-possible-could,blue,might-possible-probably,other,might-possible-probably,100,1,something else,
197,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,4,0,It's possible that you'll get an orange one,
197,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,4,0,You'll probably get an orange one,
197,might-possible-could,orange,might-possible-probably,might,possible-probably-might,4,0,You might get an orange one,
197,might-possible-could,orange,might-possible-probably,other,possible-probably-might,4,1,something else,
197,might-possible-could,blue,might-possible-probably,might,might-probably-possible,75,0,You might get a blue one,
197,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,75,0.5,You'll probably get a blue one,
197,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,75,0,It's possible that you'll get a blue one,
197,might-possible-could,blue,might-possible-probably,other,might-probably-possible,75,0.5,something else,
197,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,94,0,You'll probably get a blue one,
197,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,94,0,It's possible that you'll get a blue one,
197,might-possible-could,blue,might-possible-probably,might,probably-possible-might,94,0,You might get a blue one,
197,might-possible-could,blue,might-possible-probably,other,probably-possible-might,94,1,something else,
197,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,60,0.75,You'll probably get a blue one,
197,might-possible-could,blue,might-possible-probably,might,probably-might-possible,60,0.25,You might get a blue one,
197,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,60,0,It's possible that you'll get a blue one,
197,might-possible-could,blue,might-possible-probably,other,probably-might-possible,60,0,something else,
197,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,0,0,You'll probably get an orange one,
197,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,0,0,It's possible that you'll get an orange one,
197,might-possible-could,orange,might-possible-probably,might,probably-possible-might,0,0,You might get an orange one,
197,might-possible-could,orange,might-possible-probably,other,probably-possible-might,0,1,something else,
197,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,10,0,It's possible that you'll get a blue one,
